car_name,brand,city,year,mileage_km,fuel_type,transmission,owner_type,engine_cc,power_bhp,seats,kmpl,price_lakh,price_inr,price_raw,mileage_raw,year_raw,price_vs_avg,deal_tag,rating,fuel_enc,transmission_enc,owner_enc,city_enc,brand_enc,name_enc
Maruti Wagon R LXI BS IV,Maruti,Pune,2011,43874,Petrol,Manual,First,998,67.1,5,18.9,2.45,245000.00000000003,245000.00000000003,43874,2011,0.5287756733944411,Good Deal,5.0,3,1,0,10,17,1156
Tata Nano XTA,Tata,Coimbatore,2017,32684,Petrol,Automatic,First,624,37.48,4,21.9,3.23,323000.0,323000.0,32684,2017,0.8957266252462495,Fair Price,4.8,3,0,0,3,26,1571
Mahindra Scorpio VLX,Mahindra,Kolkata,2014,42000,Diesel,Manual,First,2179,120.0,8,12.05,7.75,775000.0,775000.0,42000,2014,0.9599003609842346,Fair Price,4.9,1,1,0,8,16,858
Mercedes-Benz New C-Class 200 K AT,MercedesBenz,Kolkata,2009,28352,Petrol,Automatic,First,1796,178.0,5,11.7,9.35,935000.0,935000.0,28352,2009,0.3443996733172188,Good Deal,4.3,3,0,0,8,18,1256
Maruti Wagon R LXI CNG,Maruti,Pune,2013,89900,CNG,Manual,First,998,58.16,5,26.6,3.25,325000.0,325000.0,89900,2013,0.7014371177681361,Good Deal,5.0,0,1,0,10,17,1159
Honda CR-V 2.4 MT,Honda,Bangalore,2007,47700,Petrol,Manual,Second,2354,152.0,5,10.8,5.25,525000.0,525000.0,47700,2007,0.9594203790302731,Fair Price,4.4,3,1,2,1,8,389
Volkswagen Vento 1.5 TDI Comfortline AT,Volkswagen,Pune,2015,55000,Diesel,Automatic,First,1498,103.2,5,21.21,7.25,725000.0,725000.0,55000,2015,1.3665368061516667,Overpriced,5.0,1,0,0,10,28,1778
Maruti Ciaz VXi Plus,Maruti,Kochi,2017,44285,Petrol,Manual,First,1373,91.1,5,20.73,7.47,747000.0,747000.0,44285,2017,1.6122262368393774,Overpriced,4.9,3,1,0,7,17,996
Mahindra XUV500 AT W10 FWD,Mahindra,Jaipur,2016,54000,Diesel,Automatic,First,2179,140.0,7,16.0,13.25,1325000.0,1325000.0,54000,2016,1.6411199720053042,Overpriced,4.8,1,0,0,6,16,883
Maruti Ritz VXI ABS,Maruti,Coimbatore,2016,30232,Petrol,Manual,First,1197,85.8,5,21.1,5.81,581000.0,581000.0,30232,2016,1.2539537397639602,Overpriced,5.0,3,1,0,3,17,1058
Maruti Alto K10 VXI,Maruti,Hyderabad,2014,88500,Petrol,Manual,First,998,67.1,5,24.07,2.6,260000.0,260000.0,88500,2014,0.5611496942145089,Good Deal,5.0,3,1,0,5,17,932
Mercedes-Benz SLC 43 AMG,MercedesBenz,Kolkata,2017,13372,Petrol,Automatic,First,2996,362.07,2,19.0,54.0,5400000.0,5400000.0,13372,2017,1.9890462416181625,Overpriced,4.8,3,0,0,8,18,1293
Hyundai Verna VTVT 1.6 AT SX Plus,Hyundai,Kochi,2019,12645,Petrol,Automatic,First,1591,121.3,5,17.0,11.5,1150000.0,1150000.0,12645,2019,2.1269025532680947,Overpriced,5.0,3,0,0,7,9,637
Maruti Alto LXi BSIII,Maruti,Chennai,2010,94385,Petrol,Manual,Second,796,46.3,5,19.7,1.6,160000.0,160000.0,94385,2010,0.3453228887473901,Good Deal,4.5,3,1,2,2,17,939
BMW 1 Series 118d Base,BMW,Coimbatore,2015,31821,Diesel,Automatic,First,1995,143.0,5,20.58,17.22,1722000.0,1722000.0,31821,2015,0.6809541557957509,Good Deal,5.0,1,0,0,3,1,68
Honda Jazz 1.2 V CVT i VTEC,Honda,Mumbai,2015,12000,Petrol,Automatic,First,1199,88.7,5,19.0,6.0,600000.0,600000.0,12000,2015,1.096480433177455,Fair Price,5.0,3,0,0,9,8,457
Honda Civic 2006-2010 1.8 V MT,Honda,Delhi,2012,88578,Petrol,Manual,First,1799,130.0,5,13.5,3.95,395000.0,395000.0,88578,2012,0.7218496185084913,Good Deal,4.9,3,1,0,4,8,449
Mercedes-Benz New C-Class C 220 CDI Avantgarde,MercedesBenz,Kochi,2014,44965,Diesel,Automatic,First,2143,170.0,5,19.27,17.95,1795000.0,1795000.0,44965,2014,0.661173704389741,Good Deal,5.0,1,0,0,7,18,1270
Honda Amaze SX i-DTEC,Honda,Kolkata,2014,45044,Diesel,Manual,First,1498,98.6,5,25.8,3.7,370000.0,370000.0,45044,2014,0.6761629337927639,Good Deal,5.0,1,1,0,8,8,357
Maruti Swift VVT VXI,Maruti,Kochi,2016,34204,Petrol,Manual,First,1197,81.8,5,22.0,5.43,543000.0,543000.0,34204,2016,1.171939553686455,Overpriced,4.9,3,1,0,7,17,1124
Hyundai Santro Xing XO eRLX Euro II,Hyundai,Kochi,2008,80759,Petrol,Manual,Third,1086,74.0,5,17.0,1.67,167000.0,167000.0,80759,2008,0.3088632403441494,Good Deal,3.9,3,1,3,7,9,583
Toyota Fortuner 3.0 Diesel,Toyota,Coimbatore,2012,91235,Diesel,Manual,First,2982,171.0,7,11.5,13.49,1349000.0,1349000.0,91235,2012,1.1476866293908752,Fair Price,5.0,1,1,0,3,27,1675
Chevrolet Beat LT Option,Chevrolet,Pune,2014,38800,Petrol,Manual,First,1199,76.8,5,18.6,2.85,285000.0,285000.0,38800,2014,0.9321849105974707,Fair Price,4.9,3,1,0,10,3,168
Skoda Rapid 1.5 TDI Elegance,Skoda,Chennai,2013,83000,Diesel,Manual,First,1498,103.52,5,21.14,4.75,475000.0,475000.0,83000,2013,0.6201379715250257,Good Deal,5.0,1,1,0,2,24,1464
Maruti Ciaz 1.4 Alpha,Maruti,Kochi,2018,41283,Petrol,Manual,First,1373,91.1,5,20.73,9.9,990000.0,990000.0,41283,2018,2.1366853741244762,Overpriced,5.0,3,1,0,7,17,985
Audi RS5 Coupe,Audi,Mumbai,2013,23000,Petrol,Automatic,First,2894,444.0,4,11.05,37.0,3700000.0,3700000.0,23000,2013,1.447020253290952,Overpriced,4.9,3,0,0,9,0,65
BMW 3 Series Luxury Line,BMW,Mumbai,2014,48000,Diesel,Automatic,First,1995,190.0,5,21.76,26.5,2650000.0,2650000.0,48000,2014,1.047925965655482,Fair Price,4.9,1,0,0,9,1,91
Audi A4 2.0 TDI 177 Bhp Premium Plus,Audi,Coimbatore,2015,48214,Diesel,Automatic,First,1968,174.33,5,17.11,23.32,2332000.0,2332000.0,48214,2015,0.9120138461282432,Fair Price,5.0,1,0,0,3,0,7
Maruti Swift VDI,Maruti,Chennai,2016,35000,Diesel,Manual,First,1248,74.0,5,22.9,6.25,625000.0,625000.0,35000,2016,1.3489175341694926,Overpriced,5.0,1,1,0,2,17,1119
Mercedes-Benz S Class 2005 2013 S 500,MercedesBenz,Kolkata,2010,35277,Petrol,Automatic,First,5461,362.9,5,7.81,30.0,3000000.0,3000000.0,35277,2010,1.105025689787868,Fair Price,5.0,3,0,0,8,18,1289
Skoda Rapid 1.5 TDI AT Elegance Plus Black Package,Skoda,Coimbatore,2016,54620,Diesel,Automatic,First,1498,103.52,5,21.66,9.86,986000.0,986000.0,54620,2016,1.2872758735235268,Overpriced,5.0,1,0,0,3,24,1460
Skoda Superb Elegance 2.0 TDI CR AT,Skoda,Pune,2012,136997,Diesel,Automatic,First,1968,138.1,5,17.2,8.5,850000.0,850000.0,136997,2012,1.1097205806237302,Fair Price,4.3,1,0,0,10,24,1497
Hyundai EON Magna Plus,Hyundai,Kochi,2019,14322,Petrol,Manual,First,814,55.2,5,21.1,4.23,423000.00000000006,423000.00000000006,14322,2019,0.7823302435064384,Good Deal,4.9,3,1,0,7,9,514
Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,Jaipur,2012,65634,Diesel,Manual,First,1199,73.9,5,22.07,3.5,350000.0,350000.0,65634,2012,0.6597074236594253,Good Deal,4.9,1,1,0,6,28,1764
Datsun GO NXT,Datsun,Kolkata,2016,6000,Petrol,Manual,First,1198,67.06,5,20.63,2.5,250000.0,250000.0,6000,2016,0.8198789101917254,Good Deal,5.0,3,1,0,8,4,197
Honda Brio S MT,Honda,Kolkata,2013,33280,Petrol,Manual,First,1198,86.8,5,19.4,2.39,239000.0,239000.0,33280,2013,0.43676470588235294,Good Deal,4.9,3,1,0,8,8,378
Mercedes-Benz B Class B180,MercedesBenz,Delhi,2013,29000,Petrol,Automatic,First,1595,120.7,5,14.8,11.25,1125000.0,1125000.0,29000,2013,0.4143846336704505,Good Deal,4.9,3,0,0,4,18,1192
Honda City i DTEC V,Honda,Kochi,2015,42831,Diesel,Manual,First,1498,98.6,5,26.0,7.11,711000.0,711000.0,42831,2015,1.2993293133152841,Overpriced,4.8,1,1,0,7,8,420
Toyota Innova 2.5 G (Diesel) 7 Seater,Toyota,Ahmedabad,2016,90000,Diesel,Manual,First,2494,100.6,7,12.99,10.9,1090000.0,1090000.0,90000,2016,0.9273376026953699,Fair Price,5.0,1,1,0,0,27,1689
Maruti Swift VXI Optional,Maruti,Ahmedabad,2017,24005,Petrol,Manual,First,1197,81.8,5,20.4,6.2,620000.0,620000.0,24005,2017,1.3381261938961366,Overpriced,4.9,3,1,0,0,17,1129
Mahindra XUV500 W8 2WD,Mahindra,Mumbai,2012,32792,Diesel,Manual,First,2179,140.0,7,15.1,7.9,790000.0,790000.0,32792,2012,0.9784790776484457,Fair Price,5.0,1,1,0,9,16,893
Ford Ecosport 1.5 DV5 MT Ambiente,Ford,Kochi,2014,147898,Diesel,Manual,First,1498,89.84,5,22.7,4.42,442000.0,442000.0,147898,2014,0.6332841123408237,Good Deal,4.6,1,1,0,7,7,248
Toyota Fortuner 4x2 Manual,Toyota,Mumbai,2012,131765,Diesel,Manual,First,2982,168.5,7,13.0,13.5,1350000.0,1350000.0,131765,2012,1.148537397833715,Fair Price,4.3,1,1,0,9,27,1680
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,Volkswagen,Chennai,2013,65000,Diesel,Automatic,First,1498,108.5,5,21.5,6.25,625000.0,625000.0,65000,2013,1.1780489708204023,Overpriced,4.9,1,0,0,2,28,1776
Ford Figo Diesel Titanium,Ford,Jaipur,2010,66123,Diesel,Manual,Second,1399,68.0,5,20.0,2.1,210000.0,210000.0,66123,2010,0.300881591836138,Good Deal,4.8,1,1,2,6,7,319
BMW X5 xDrive 30d,BMW,Mumbai,2015,41000,Diesel,Automatic,First,2993,258.0,5,15.3,45.0,4500000.0,4500000.0,41000,2015,1.7794969228111959,Overpriced,4.9,1,0,0,9,1,146
Mercedes-Benz New C-Class C 220 CDI Style,MercedesBenz,Coimbatore,2017,23550,Diesel,Automatic,First,2143,167.62,5,19.27,33.66,3365999.9999999995,3365999.9999999995,23550,2017,1.2398388239419877,Overpriced,4.9,1,0,0,3,18,1275
Honda Brio V MT,Honda,Bangalore,2012,45000,Petrol,Manual,Second,1198,86.8,5,19.4,3.65,365000.0,365000.0,45000,2012,0.6670255968496185,Good Deal,4.9,3,1,2,1,8,381
Hyundai i10 Magna 1.2,Hyundai,Delhi,2013,60000,Petrol,Manual,First,1197,78.9,5,20.36,2.75,275000.0,275000.0,60000,2013,0.5086071323032401,Good Deal,5.0,3,1,0,4,9,673
Mercedes-Benz GLC 220,MercedesBenz,Bangalore,2016,44414,Diesel,Automatic,First,2143,170.0,5,17.9,42.5,4250000.0,4250000.0,44414,2016,1.565453060532813,Overpriced,5.0,1,0,0,1,18,1240
Hyundai Grand i10 1.2 Kappa Asta,Hyundai,Kolkata,2019,1000,Petrol,Manual,First,1197,81.86,5,18.9,6.5,650000.0,650000.0,1000,2019,1.2021623127167493,Overpriced,5.0,3,1,0,8,9,539
Audi A6 2011-2015 2.0 TDI Premium Plus,Audi,Mumbai,2012,62500,Diesel,Automatic,Second,1968,174.33,5,17.68,19.0,1900000.0,1900000.0,62500,2012,0.743064454392651,Good Deal,4.8,1,0,2,9,0,26
Volkswagen Vento Petrol Highline AT,Volkswagen,Mumbai,2013,21000,Petrol,Automatic,Second,1598,103.6,5,14.4,4.45,445000.0,445000.0,21000,2013,0.8387708672241264,Good Deal,4.6,3,0,2,9,28,1795
Mini Countryman Cooper D,Mini,Jaipur,2017,8525,Diesel,Automatic,Second,1998,112.0,5,16.6,23.0,2300000.0,2300000.0,8525,2017,0.8551163987873933,Fair Price,4.5,1,0,2,6,19,1306
Hyundai i20 Asta 1.4 CRDi,Hyundai,Bangalore,2014,29000,Diesel,Manual,First,1396,88.73,5,22.54,8.35,835000.0,835000.0,29000,2014,1.544316201720747,Overpriced,5.0,1,1,0,1,9,726
Audi A6 2011-2015 2.0 TDI Premium Plus,Audi,Mumbai,2014,40000,Diesel,Automatic,First,1968,174.33,5,17.68,22.95,2295000.0,2295000.0,40000,2014,0.8975436435953337,Fair Price,5.0,1,0,0,9,0,26
Chevrolet Beat Diesel LT,Chevrolet,Jaipur,2012,88000,Diesel,Manual,First,936,57.6,5,25.44,1.5,150000.0,150000.0,88000,2012,0.4906236371565635,Good Deal,5.0,1,1,0,6,3,164
Skoda Superb Elegance 1.8 TSI AT,Skoda,Kochi,2012,53537,Petrol,Automatic,First,1798,157.75,5,13.7,6.89,689000.0,689000.0,53537,2012,0.899526447117353,Fair Price,5.0,3,0,0,7,24,1495
Ford Fiesta 1.4 TDCi EXI Limited Edition,Ford,Chennai,2006,216000,Diesel,Manual,Second,1399,68.0,5,17.8,1.45,145000.0,145000.0,216000,2006,0.2077515753154286,Good Deal,3.3,1,1,2,2,7,278
BMW 5 Series 520d Luxury Line,BMW,Hyderabad,2014,51000,Diesel,Automatic,First,1995,190.0,5,22.48,33.5,3350000.0,3350000.0,51000,2014,1.3247365980927792,Overpriced,5.0,1,0,0,5,1,107
Chevrolet Optra Magnum 1.6 LS BS3,Chevrolet,Jaipur,2007,118500,Petrol,Manual,First,1598,102.5,5,12.9,1.25,125000.0,125000.0,118500,2007,0.4088530309638029,Good Deal,3.8,3,1,0,6,3,182
Volkswagen Polo Diesel Highline 1.2L,Volkswagen,Hyderabad,2012,63000,Diesel,Manual,First,1199,73.9,5,22.07,4.2,420000.0,420000.0,63000,2012,0.7916489083913104,Good Deal,5.0,1,1,0,5,28,1763
Renault Lodgy 110PS RxZ 8 Seater,Renault,Mumbai,2015,25000,Diesel,Manual,First,1461,108.5,8,19.98,6.75,675000.0,675000.0,25000,2015,1.1639868705848775,Overpriced,4.9,1,1,0,9,23,1411
Mercedes-Benz E-Class E250 CDI Avantgrade,MercedesBenz,Bangalore,2014,37382,Diesel,Automatic,First,2143,201.1,5,13.0,32.0,3200000.0,3200000.0,37382,2014,1.178694069107059,Overpriced,5.0,1,0,0,1,18,1226
Maruti Baleno Alpha,Maruti,Kochi,2017,24773,Petrol,Manual,First,1197,83.1,5,21.4,7.5,750000.0,750000.0,24773,2017,1.618701041003391,Overpriced,4.9,3,1,0,7,17,942
Hyundai Verna 1.6 SX,Hyundai,Delhi,2012,62000,Diesel,Manual,First,1582,126.32,5,22.32,4.6,459999.99999999994,459999.99999999994,62000,2012,0.8507610213072379,Fair Price,4.9,1,1,0,4,9,608
Hyundai i10 Magna 1.1,Hyundai,Kochi,2017,52340,Petrol,Manual,First,1086,68.05,5,19.81,4.04,404000.0,404000.0,52340,2017,0.7471901143654872,Good Deal,5.0,3,1,0,7,9,670
Mahindra Scorpio 1.99 S10 4WD,Mahindra,Kochi,2016,56739,Diesel,Manual,First,1997,120.0,7,15.4,10.31,1031000.0,1031000.0,56739,2016,1.276977125386769,Overpriced,5.0,1,1,0,7,16,832
Land Rover Range Rover 2.2L Dynamic,Land,Coimbatore,2018,36091,Diesel,Automatic,First,2179,187.7,5,12.7,55.76,5576000.0,5576000.0,36091,2018,1.4784288473921443,Overpriced,4.9,1,0,0,3,15,786
Ford Figo Diesel ZXI,Ford,Chennai,2010,120000,Diesel,Manual,First,1399,68.0,5,20.0,2.6,260000.0,260000.0,120000,2010,0.3725200660828375,Good Deal,4.4,1,1,0,2,7,320
Maruti Ertiga ZDI,Maruti,Mumbai,2016,33000,Diesel,Manual,First,1248,88.5,7,25.47,8.5,850000.0,850000.0,33000,2016,1.83452784647051,Overpriced,5.0,1,1,0,9,17,1030
Honda Amaze S i-Dtech,Honda,Kolkata,2014,52000,Diesel,Manual,First,1498,98.6,5,25.8,3.5,350000.0,350000.0,52000,2014,0.639613586020182,Good Deal,5.0,1,1,0,8,8,354
Hyundai i10 Magna,Hyundai,Jaipur,2015,43571,Petrol,Manual,First,1197,78.9,5,20.36,3.55,355000.0,355000.0,43571,2015,0.6565655707914553,Good Deal,5.0,3,1,0,6,9,669
Honda Amaze S i-Dtech,Honda,Kolkata,2013,50000,Diesel,Manual,First,1498,98.6,5,25.8,3.25,325000.0,325000.0,50000,2013,0.5939269013044548,Good Deal,5.0,1,1,0,8,8,354
Skoda Laura Ambiente,Skoda,Hyderabad,2008,113000,Diesel,Manual,First,1896,106.0,5,17.5,4.5,450000.0,450000.0,113000,2008,0.5874991309184454,Good Deal,3.8,1,1,0,5,24,1431
Renault Duster 85PS Diesel RxL,Renault,Delhi,2014,90000,Diesel,Manual,First,1461,83.8,5,19.87,5.35,535000.0,535000.0,90000,2014,0.9225673715006065,Fair Price,5.0,1,1,0,4,23,1389
Mahindra NuvoSport N6,Mahindra,Chennai,2017,29000,Diesel,Manual,Second,1493,100.0,7,17.45,6.5,650000.0,650000.0,29000,2017,0.8050777221158096,Good Deal,4.8,1,1,2,2,16,823
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,Mumbai,2016,20000,Diesel,Manual,First,1248,88.5,5,24.3,9.0,900000.0,900000.0,20000,2016,1.9424412492040692,Overpriced,5.0,1,1,0,9,17,1144
Hyundai i20 Asta Option 1.2,Hyundai,Kochi,2016,61012,Petrol,Manual,First,1197,81.83,5,18.6,6.0,600000.0,600000.0,61012,2016,1.1096882886616146,Fair Price,5.0,3,1,0,7,9,728
Skoda Fabia 1.4 MPI Ambiente,Skoda,Jaipur,2009,87459,Petrol,Manual,First,1390,85.0,5,14.7,2.75,275000.0,275000.0,87459,2009,0.3590272466723833,Good Deal,4.6,3,1,0,6,24,1424
Tata Indigo eCS GLX,Tata,Pune,2010,70500,Petrol,Manual,First,1193,64.1,5,15.64,1.5,150000.0,150000.0,70500,2010,0.41597211698742237,Good Deal,4.9,3,1,0,10,26,1545
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Audi,Delhi,2015,64103,Diesel,Automatic,First,1968,174.33,5,15.73,19.9,1989999.9999999998,1989999.9999999998,64103,2015,0.778262244337566,Good Deal,5.0,1,0,0,4,0,42
Skoda Octavia Elegance 1.8 TSI AT,Skoda,Mumbai,2014,76000,Petrol,Automatic,First,1798,177.5,5,14.7,10.0,1000000.0,1000000.0,76000,2014,1.305553624263212,Overpriced,4.9,3,0,0,9,24,1450
Toyota Etios Liva GD SP,Toyota,Delhi,2014,104000,Diesel,Manual,First,1364,67.06,5,23.59,3.0,300000.0,300000.0,104000,2014,0.25523053285193664,Good Deal,4.5,1,1,0,4,27,1664
Mercedes-Benz B Class B180,MercedesBenz,Kochi,2014,37245,Petrol,Automatic,First,1595,120.7,5,14.8,11.96,1196000.0,1196000.0,37245,2014,0.4405369083287634,Good Deal,4.8,3,0,0,7,18,1192
Honda Amaze S Diesel,Honda,Kolkata,2013,45000,Diesel,Manual,First,1498,98.6,5,27.4,3.25,325000.0,325000.0,45000,2013,0.5939269013044548,Good Deal,5.0,1,1,0,8,8,351
Hyundai Verna 1.6 SX,Hyundai,Jaipur,2012,117837,Diesel,Manual,Second,1582,126.32,5,22.32,4.75,475000.0,475000.0,117837,2012,0.8785032285237783,Fair Price,4.4,1,1,2,6,9,608
Renault Duster 85PS Diesel RxL Optional,Renault,Mumbai,2014,30000,Diesel,Manual,First,1461,83.8,5,20.46,5.95,595000.0,595000.0,30000,2014,1.0260328711081512,Fair Price,4.9,1,1,0,9,23,1392
Hyundai Creta 1.6 VTVT S,Hyundai,Delhi,2015,27057,Petrol,Manual,Second,1591,121.3,5,15.29,8.15,815000.0,815000.0,27057,2015,1.5073265920986934,Overpriced,4.8,3,1,2,4,9,504
Maruti Wagon R AMT VXI,Maruti,Mumbai,2016,8500,Petrol,Automatic,First,998,67.0,5,20.51,4.22,422000.0,422000.0,8500,2016,0.9107891190712413,Fair Price,5.0,3,0,0,9,17,1145
Mercedes-Benz New C-Class C250 Avantgarde,MercedesBenz,Kolkata,2010,30500,Petrol,Automatic,First,1796,186.0,5,11.74,10.5,1050000.0,1050000.0,30500,2010,0.3867589914257538,Good Deal,5.0,3,0,0,8,18,1281
Audi A8 L 3.0 TDI quattro,Audi,Delhi,2012,56000,Diesel,Automatic,First,2967,246.7,5,11.8,45.0,4500000.0,4500000.0,56000,2012,1.7598894972457524,Overpriced,5.0,1,0,0,4,0,37
Hyundai i10 Magna 1.1,Hyundai,Pune,2012,44000,Petrol,Manual,Second,1086,68.05,5,19.81,2.9,290000.0,290000.0,44000,2012,0.5363493395197804,Good Deal,4.9,3,1,2,10,9,670
Skoda Rapid 1.6 MPI AT Style Black Package,Skoda,Mumbai,2017,10500,Petrol,Automatic,First,1598,103.52,5,14.3,8.9,890000.0,890000.0,10500,2017,1.1619427255942587,Overpriced,5.0,3,0,0,9,24,1472
Skoda Superb Style 1.8 TSI AT,Skoda,Hyderabad,2017,26000,Petrol,Automatic,First,1798,177.46,5,14.67,26.0,2600000.0,2600000.0,26000,2017,3.394439423084351,Overpriced,5.0,3,0,0,5,24,1500
Hyundai i20 Active 1.2 SX,Hyundai,Coimbatore,2018,25166,Petrol,Manual,First,1197,81.86,5,17.19,8.22,822000.0000000001,822000.0000000001,25166,2018,1.5202729554664123,Overpriced,4.9,3,1,0,3,9,715
Honda Amaze VX i-DTEC,Honda,Kolkata,2014,64000,Diesel,Manual,Second,1498,98.6,5,25.8,3.5,350000.0,350000.0,64000,2014,0.639613586020182,Good Deal,4.6,1,1,2,8,8,365
Mahindra Verito 1.5 D4 BSIV,Mahindra,Hyderabad,2013,107000,Diesel,Manual,First,1461,65.0,5,21.03,3.7,370000.0,370000.0,107000,2013,0.4582750110505378,Good Deal,4.7,1,1,0,5,16,879
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,MercedesBenz,Coimbatore,2018,29161,Diesel,Automatic,First,2143,167.62,5,19.27,39.41,3940999.9999999995,3940999.9999999995,29161,2018,1.4516354144846624,Overpriced,5.0,1,0,0,3,18,1277
Maruti Wagon R VXI,Maruti,Kolkata,2013,32000,Petrol,Manual,First,998,67.04,5,22.5,2.65,265000.0,265000.0,32000,2013,0.5719410344878648,Good Deal,5.0,3,1,0,8,17,1166
Nissan Terrano XV Premium 110 PS Anniversary Edition,Nissan,Coimbatore,2015,46173,Diesel,Manual,Second,1461,108.5,5,19.01,8.92,892000.0,892000.0,46173,2015,1.8825111899626614,Overpriced,4.8,1,1,2,3,21,1361
Maruti Swift VDI BSIV,Maruti,Delhi,2013,47000,Diesel,Manual,First,1248,74.0,5,17.8,4.1,409999.99999999994,409999.99999999994,47000,2013,0.8848899024151871,Fair Price,4.8,1,1,0,4,17,1120
Mini Cooper Convertible S,Mini,Kochi,2017,26327,Petrol,Automatic,First,1998,189.08,4,16.82,35.67,3567000.0,3567000.0,26327,2017,1.3261739975976663,Overpriced,5.0,3,0,0,7,19,1301
Tata Indica V2 DLS BSII,Tata,Jaipur,2007,200000,Diesel,Manual,Second,1396,53.5,5,17.2,0.85,85000.0,85000.0,200000,2007,0.23571753295953934,Good Deal,3.2,1,1,2,6,26,1519
Chevrolet Beat LT,Chevrolet,Kochi,2016,60813,Petrol,Manual,Second,1199,76.8,5,18.6,3.32,332000.0,332000.0,60813,2016,1.0859136502398605,Fair Price,4.8,3,1,2,7,3,167
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Mumbai,2012,45000,Diesel,Manual,First,1199,73.9,5,22.07,3.6,360000.0,360000.0,45000,2012,0.6785562071925517,Good Deal,4.9,1,1,0,9,28,1762
Maruti Swift ZDi,Maruti,Hyderabad,2016,64000,Diesel,Manual,First,1248,74.0,5,22.9,6.8,680000.0,680000.0,64000,2016,1.4676222771764078,Overpriced,5.0,1,1,0,5,17,1133
Ford Figo Diesel EXI,Ford,Kolkata,2012,41284,Diesel,Manual,First,1399,68.05,5,20.0,2.5,250000.0,250000.0,41284,2012,0.3581923712334976,Good Deal,4.8,1,1,0,8,7,316
Toyota Innova Crysta 2.8 GX AT,Toyota,Kochi,2019,14165,Diesel,Automatic,First,2755,171.5,7,11.36,19.64,1964000.0,1964000.0,14165,2019,1.6709092217373454,Overpriced,4.9,1,0,0,7,27,1721
Hyundai Santa Fe 4x4 AT,Hyundai,Mumbai,2011,67000,Diesel,Automatic,Second,2199,194.3,7,11.72,7.0,700000.0,700000.0,67000,2011,1.2946363367718838,Overpriced,4.7,1,0,2,9,9,564
Honda City i-VTEC V,Honda,Kolkata,2011,32572,Petrol,Manual,First,1497,117.3,5,17.4,3.87,387000.0,387000.0,32572,2011,0.7072298793994585,Good Deal,5.0,3,1,0,8,8,442
Hyundai i20 1.2 Magna Executive,Hyundai,Kochi,2018,14960,Petrol,Manual,First,1197,81.83,5,18.6,6.27,627000.0,627000.0,14960,2018,1.1596242616513872,Overpriced,4.9,3,1,0,7,9,690
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,MercedesBenz,Kochi,2015,55980,Diesel,Automatic,First,2143,167.62,5,19.27,18.12,1812000.0,1812000.0,55980,2015,0.6674355166318723,Good Deal,4.8,1,0,0,7,18,1277
Chevrolet Beat Diesel LT,Chevrolet,Mumbai,2013,74000,Diesel,Manual,First,936,57.6,5,25.44,2.65,265000.0,265000.0,74000,2013,0.8667684256432621,Fair Price,5.0,1,1,0,9,3,164
Hyundai i20 Sportz 1.4 CRDi,Hyundai,Kochi,2015,56847,Diesel,Manual,First,1396,88.73,5,22.54,7.2,720000.0,720000.0,56847,2015,1.3316259463939377,Overpriced,4.9,1,1,0,7,9,740
Toyota Innova 2.5 Z Diesel 7 Seater,Toyota,Coimbatore,2015,121374,Diesel,Manual,First,2494,100.6,7,12.99,14.3,1430000.0,1430000.0,121374,2015,1.216598873260898,Overpriced,4.5,1,1,0,3,27,1710
Maruti Ertiga VDI,Maruti,Chennai,2013,52000,Diesel,Manual,First,1248,88.76,7,20.77,6.9,690000.0,690000.0,52000,2013,1.48920495772312,Overpriced,5.0,1,1,0,2,17,1025
Toyota Innova 2.5 V Diesel 7-seater,Toyota,Mumbai,2014,118000,Diesel,Manual,First,2494,102.0,7,12.8,10.75,1075000.0,1075000.0,118000,2014,0.914576076052773,Fair Price,4.5,1,1,0,9,27,1703
Hyundai Santro Xing XO eRLX Euro II,Hyundai,Mumbai,2007,72000,Petrol,Manual,Third,1086,74.0,5,17.0,0.95,95000.0,95000.0,72000,2007,0.17570064570475566,Good Deal,3.8,3,1,3,9,9,583
Honda City i VTEC V,Honda,Kochi,2016,33915,Petrol,Manual,First,1497,117.3,5,17.8,8.09,809000.0,809000.0,33915,2016,1.4784211174009352,Overpriced,5.0,3,1,0,7,8,433
BMW X1 sDrive20d,BMW,Ahmedabad,2014,82002,Diesel,Automatic,First,1995,184.0,5,17.05,18.5,1850000.0,1850000.0,82002,2014,0.7315709571557139,Good Deal,5.0,1,0,0,0,1,132
Hyundai Grand i10 CRDi Era,Hyundai,Mumbai,2017,33000,Diesel,Manual,First,1120,70.0,5,24.0,4.75,475000.0,475000.0,33000,2017,0.8785032285237783,Fair Price,4.9,1,1,0,9,9,550
Maruti Ciaz 1.3 Alpha,Maruti,Chennai,2016,34000,Diesel,Manual,First,1248,88.5,5,28.09,8.45,844999.9999999999,844999.9999999999,34000,2016,1.8237365061971538,Overpriced,5.0,1,1,0,2,17,982
